date,commodity,inflation_daily,inflation_weekly,inflation_monthly,inflation_annual
2024-07-04,Onion,0.0,2.1053,21.25,29.3333
2024-07-05,Onion,0.0,2.1053,21.25,29.3333
2024-07-06,Onion,8.2474,10.5263,31.25,40.0
2024-07-07,Onion,4.7619,15.7895,34.1464,46.6667
2024-07-08,Onion,0.0,15.7895,34.1463,46.6667
2024-07-09,Onion,-0.0,13.4021,34.1463,46.6667
2024-07-10,Onion,0.0,13.4021,29.4118,57.1429
2024-07-11,Onion,1.8182,15.4639,31.7647,72.3077
2024-07-12,Onion,0.0,15.4639,31.7647,72.3077
2024-07-13,Onion,0.0,6.6667,31.7647,72.3077
2024-07-14,Onion,2.6786,4.5454,34.5029,76.9231
2024-07-15,Onion,0.0,4.5454,33.7209,76.9231
2024-07-16,Onion,0.0,4.5455,32.948,76.9231
2024-07-17,Onion,0.0,4.5455,32.1839,76.9231
2024-07-18,Onion,0.0,2.6786,32.1839,76.9231
2024-07-19,Onion,-0.3727,2.2959,31.6913,76.2637
2024-07-20,Onion,-0.3741,1.9133,31.1987,75.6044
2024-07-21,Onion,-0.3755,-1.118,30.7061,74.9451
2024-07-22,Onion,-0.3769,-1.4907,30.2135,82.7189
2024-07-23,Onion,-0.3783,-1.8634,29.7209,82.0276
2024-07-24,Onion,-0.3797,-2.236,24.9206,81.3364
2024-07-25,Onion,-0.3812,-2.6087,21.7391,80.6452
2024-07-26,Onion,0.0,-2.2444,17.8947,80.6452
2024-07-27,Onion,2.6786,0.7509,21.0526,85.4839
2024-07-28,Onion,0.0,1.1307,21.0526,85.4839
2024-07-29,Onion,0.0,1.5132,21.0526,85.4839
2024-07-30,Onion,0.0,1.8987,21.0526,85.4839
2024-07-31,Onion,0.0,2.2872,21.0526,85.4839
2024-08-01,Onion,-0.0,2.6786,18.5567,85.4839
2024-08-02,Onion,0.0,2.6786,18.5567,85.4839
2024-08-03,Onion,0.0,-0.0,18.5567,85.4839
2024-08-04,Onion,0.0,0.0,18.5567,85.4839
2024-08-05,Onion,0.0,0.0,9.5238,65.4676
2024-08-06,Onion,0.0,0.0,4.5454,49.3506
2024-08-07,Onion,0.0,0.0,4.5454,48.1959
2024-08-08,Onion,0.0,0.0,4.5455,47.0588
2024-08-09,Onion,0.0,0.0,4.5455,45.9391
2024-08-10,Onion,0.0,0.0,2.6786,44.8363
2024-08-11,Onion,0.0,0.0,2.6786,43.75
2024-08-12,Onion,-0.0,0.0,2.6786,40.2439
2024-08-13,Onion,0.0,0.0,0.0,44.6541
2024-08-14,Onion,0.0,0.0,0.0,49.3506
2024-08-15,Onion,0.0,0.0,0.0,54.3624
2024-08-16,Onion,0.0,0.0,0.0,59.7222
2024-08-17,Onion,0.0,0.0,0.0,49.3506
2024-08-18,Onion,0.0,-0.0,0.3741,40.2439
2024-08-19,Onion,-0.0,-0.0,0.7509,40.2439
2024-08-20,Onion,0.0,-0.0,1.1306,40.2439
2024-08-21,Onion,0.0,-0.0,1.5132,40.2439
2024-08-22,Onion,0.0,-0.0,1.8987,40.2439
2024-08-23,Onion,0.0,-0.0,2.2872,40.2439
2024-08-24,Onion,0.0,0.0,2.6786,40.2439
2024-08-25,Onion,0.0,0.0,2.6786,40.2439
2024-08-26,Onion,0.0,0.0,0.0,39.2252
2024-08-27,Onion,0.0,0.0,0.0,38.2212
2024-08-28,Onion,0.0,0.0,0.0,37.2315
2024-08-29,Onion,0.0,0.0,0.0,36.2559
2024-08-30,Onion,0.0,0.0,0.0,35.2941
2024-08-31,Onion,0.0,0.0,0.0,35.2941
2024-09-01,Onion,0.0,0.0,0.0,35.2941
2024-09-02,Onion,0.0,0.0,0.0,40.2439
2024-09-03,Onion,0.0,0.0,0.0,40.2439
2024-09-04,Onion,-0.0,-0.0,-0.0,40.2439
2024-09-05,Onion,0.0,0.0,0.0,40.2439
2024-09-06,Onion,0.0,0.0,0.0,40.2439
2024-09-07,Onion,0.0,0.0,0.0,40.2439
2024-09-08,Onion,0.0,0.0,0.0,40.2439
2024-09-09,Onion,0.0,0.0,0.0,40.2439
2024-09-10,Onion,0.0,0.0,-0.0,53.3333
2024-09-11,Onion,0.0,0.0,0.0,53.3333
2024-09-12,Onion,0.0,0.0,0.0,53.3333
2024-09-13,Onion,0.0,0.0,0.0,53.3333
2024-09-14,Onion,0.0,0.0,0.0,53.3333
2024-09-15,Onion,-1.3043,-1.3043,-1.3043,51.3333
2024-09-16,Onion,-1.3216,-2.6087,-2.6087,49.3333
2024-09-17,Onion,-0.0,-2.6087,-2.6087,49.3333
2024-09-18,Onion,0.0,-2.6087,-2.6087,49.3333
2024-09-19,Onion,-0.0,-2.6087,-2.6087,49.3333
2024-09-20,Onion,-1.7857,-4.3478,-4.3478,46.6667
2024-09-21,Onion,0.0,-4.3478,-4.3478,46.6667
2024-09-22,Onion,0.0,-3.0837,-4.3478,46.6667
2024-09-23,Onion,-0.0,-1.7857,-4.3478,46.6667
2024-09-24,Onion,0.0,-1.7857,-4.3478,46.6667
2024-09-25,Onion,0.0,-1.7857,-4.3478,46.6667
2024-09-26,Onion,0.0,-1.7857,-4.3478,43.9252
2024-09-27,Onion,0.0,0.0,-4.3478,41.2844
2024-09-28,Onion,0.0,0.0,-4.3478,38.7387
2024-09-29,Onion,-0.0,-0.0,-4.3478,36.2832
2024-09-30,Onion,0.0,-0.0,-4.3478,33.913
2024-10-01,Onion,0.0,-0.0,-4.3478,31.6239
2024-10-02,Onion,0.0,-0.0,-4.3478,29.4118
2024-10-03,Onion,0.0,-0.0,-4.3478,29.4118
2024-10-04,Onion,0.0,-0.0,-4.3478,29.4118
2024-10-05,Onion,0.0,0.0,-4.3478,26.9231
2024-10-06,Onion,0.0,0.0,-4.3478,24.5283
2024-10-07,Onion,0.0,0.0,-4.3478,22.2222
2024-10-08,Onion,0.0,0.0,-4.3478,22.2222
2024-10-09,Onion,4.5455,4.5455,0.0,27.7778
2024-10-10,Onion,0.0,4.5455,0.0,27.7778
2024-10-11,Onion,0.0,4.5455,0.0,27.7778
2024-10-12,Onion,0.0,4.5455,0.0,27.7778
2024-10-13,Onion,0.0,4.5455,0.0,26.8382
2024-10-14,Onion,0.0,4.5455,0.0,26.3736
2024-10-15,Onion,0.0,4.5455,1.3216,25.9124
2024-10-16,Onion,0.0,0.0,2.6786,25.0
2024-10-17,Onion,0.0,0.0,2.6786,21.0526
2024-10-18,Onion,0.0,0.0,2.6786,21.0526
2024-10-19,Onion,0.0,0.0,2.6786,21.0526
2024-10-20,Onion,4.3478,4.3478,9.0909,23.7113
2024-10-21,Onion,0.0,4.3478,9.0909,23.7113
2024-10-22,Onion,1.6667,6.087,10.9091,25.7732
2024-10-23,Onion,0.0,6.087,10.9091,25.7732
2024-10-24,Onion,0.0,6.087,10.9091,25.7732
2024-10-25,Onion,2.459,8.6957,13.6364,25.0
2024-10-26,Onion,12.0,21.7391,27.2727,40.0
2024-10-27,Onion,0.0,16.6667,27.2727,40.0
2024-10-28,Onion,0.0,16.6667,27.2727,26.1261
2024-10-29,Onion,0.0,14.7541,27.2727,14.7541
2024-10-30,Onion,0.0,14.7541,27.2727,10.2362
2024-10-31,Onion,0.0,14.7541,27.2727,7.6923
2024-11-01,Onion,0.0,12.0,27.2727,7.6923
2024-11-02,Onion,0.0,0.0,27.2727,7.6923
2024-11-03,Onion,0.0,0.0,27.2727,8.5271
2024-11-04,Onion,0.0,0.0,27.2727,9.375
2024-11-05,Onion,0.0,0.0,27.2727,10.2362
2024-11-06,Onion,0.0,0.0,27.2727,6.0606
2024-11-07,Onion,0.0,0.0,27.2727,6.0606
2024-11-08,Onion,0.0,0.0,21.7391,6.0606
2024-11-09,Onion,0.0,0.0,21.7391,10.2362
2024-11-10,Onion,0.0,0.0,21.7391,10.2362
2024-11-11,Onion,0.0,0.0,21.7391,12.0
2024-11-12,Onion,0.0,0.0,21.7391,12.0
2024-11-13,Onion,0.0,0.0,21.7391,12.0
2024-11-14,Onion,0.0,0.0,21.7391,18.1435
2024-11-15,Onion,0.0,0.0,21.7391,25.0
2024-11-16,Onion,0.0,0.0,21.7391,25.0
2024-11-17,Onion,0.0,0.0,21.7391,25.0
2024-11-18,Onion,0.0,0.0,21.7391,25.0
2024-11-19,Onion,-3.5714,-3.5714,12.5,20.5357
2024-11-20,Onion,0.0,-3.5714,12.5,20.5357
2024-11-21,Onion,-7.4074,-10.7143,2.459,8.6957
2024-11-22,Onion,-0.0,-10.7143,2.459,13.6364
2024-11-23,Onion,-2.4,-12.8571,0.0,10.9091
2024-11-24,Onion,-0.0,-12.8571,-2.4,10.9091
2024-11-25,Onion,0.0,-12.8571,-12.8571,6.087
2024-11-26,Onion,0.0,-9.6296,-12.8571,6.087
2024-11-27,Onion,0.0,-9.6296,-12.8571,10.9091
2024-11-28,Onion,0.0,-2.4,-12.8571,8.9286
2024-11-29,Onion,0.0,-2.4,-12.8571,8.9286
2024-11-30,Onion,0.0,-0.0,-12.8571,6.087
2024-12-01,Onion,0.0,0.0,-12.8571,6.087
2024-12-02,Onion,0.0,0.0,-12.8571,1.6667
2024-12-03,Onion,0.0,0.0,-12.8571,-3.937
2024-12-04,Onion,0.0,0.0,-12.8571,0.0
2024-12-05,Onion,0.0,0.0,-12.8571,-3.937
2024-12-06,Onion,0.0,0.0,-12.8571,-3.937
2024-12-07,Onion,0.0,0.0,-12.8571,-6.1538
2024-12-08,Onion,-1.6393,-1.6393,-14.2857,-23.5983
2024-12-09,Onion,0.0,-1.6393,-14.2857,-23.5983
2024-12-10,Onion,0.0,-1.6393,-14.2857,-20.0
2024-12-11,Onion,-4.1667,-5.7377,-17.8571,-16.0584
2024-12-12,Onion,-2.6087,-8.1967,-20.0,-10.4
2024-12-13,Onion,0.0,-8.1967,-20.0,-10.4
2024-12-14,Onion,-4.4643,-12.2951,-23.5714,-14.4
2024-12-15,Onion,-4.6729,-15.0,-27.1429,-22.1374
2024-12-16,Onion,0.0,-15.0,-27.1429,-25.5474
2024-12-17,Onion,0.0,-15.0,-27.1429,-21.5385
2024-12-18,Onion,0.0,-11.3043,-27.1429,-7.2727
2024-12-19,Onion,-1.9608,-10.7143,-25.9259,-4.7619
2024-12-20,Onion,0.0,-10.7143,-25.9259,-9.0909
2024-12-21,Onion,0.0,-6.5421,-20.0,-9.0909
2024-12-22,Onion,0.0,-1.9608,-20.0,-9.0909
2024-12-23,Onion,-10.0,-11.7647,-26.2295,-18.1818
2024-12-24,Onion,-11.1111,-21.5686,-34.4262,-22.7053
2024-12-25,Onion,0.0,-21.5686,-34.4262,-17.5258
2024-12-26,Onion,0.0,-20.0,-34.4262,-5.8824
2024-12-27,Onion,0.0,-20.0,-34.4262,-17.5258
2024-12-28,Onion,-10.0,-28.0,-40.9836,-25.7732
2024-12-29,Onion,0.0,-28.0,-40.9836,-21.7391
2024-12-30,Onion,0.0,-20.0,-40.9836,-20.0
2024-12-31,Onion,0.0,-10.0,-40.9836,-20.0
2025-01-01,Onion,0.0,-10.0,-40.9836,-15.2941
2025-01-02,Onion,-6.9444,-16.25,-45.082,-21.1765
2025-01-03,Onion,-0.0,-16.25,-45.082,-21.1765
2025-01-04,Onion,0.0,-6.9444,-45.082,-21.1765
2025-01-05,Onion,0.0,-6.9444,-45.082,-21.1765
2025-01-06,Onion,-7.4627,-13.8889,-49.1803,-29.1428
2025-01-07,Onion,-3.2258,-16.6667,-50.0,-33.3333
2025-01-08,Onion,0.0,-16.6667,-50.0,-34.7826
2025-01-09,Onion,0.0,-10.4478,-50.0,-33.3333
2025-01-10,Onion,0.0,-10.4478,-47.8261,-33.3333
2025-01-11,Onion,0.0,-10.4478,-46.4286,-33.3333
2025-01-12,Onion,0.0,-10.4478,-46.4286,-33.3333
2025-01-13,Onion,0.0,-3.2258,-43.9252,-25.0
2025-01-14,Onion,0.0,0.0,-41.1765,-25.0
2025-01-15,Onion,0.0,0.0,-41.1765,-25.0
2025-01-16,Onion,0.0,0.0,-41.1765,-25.0
2025-01-17,Onion,0.0,0.0,-41.1765,-20.0
2025-01-18,Onion,0.0,0.0,-40.0,-20.0
2025-01-19,Onion,0.0,0.0,-40.0,-20.0
2025-01-20,Onion,0.0,0.0,-40.0,-14.2857
2025-01-21,Onion,0.0,0.0,-40.0,-22.0779
2025-01-22,Onion,-13.3333,-13.3333,-42.2222,-32.4675
2025-01-23,Onion,0.0,-13.3333,-35.0,-38.8235
2025-01-24,Onion,0.0,-13.3333,-35.0,-38.8235
2025-01-25,Onion,-3.8462,-16.6667,-37.5,-39.0244
2025-01-26,Onion,0.0,-16.6667,-37.5,-39.0244
2025-01-27,Onion,-6.0,-21.6667,-34.7222,-50.5263
2025-01-28,Onion,-0.0,-21.6667,-34.7222,-50.5263
2025-01-29,Onion,-4.2553,-13.4616,-37.5,-51.087
2025-01-30,Onion,-6.6667,-19.2308,-41.6667,-53.3333
2025-01-31,Onion,0.0,-19.2308,-41.6667,-50.5882
2025-02-01,Onion,0.0,-16.0,-37.3134,-50.5882
2025-02-02,Onion,-0.0,-16.0,-37.3134,-50.5882
2025-02-03,Onion,0.0,-10.6383,-37.3134,-54.3478
2025-02-04,Onion,0.0,-10.6383,-37.3134,-54.3478
2025-02-05,Onion,0.0,-6.6667,-32.2581,-54.3478
2025-02-06,Onion,0.0,0.0,-30.0,-54.3478
2025-02-07,Onion,0.0,0.0,-30.0,-55.7895
2025-02-08,Onion,0.0,-0.0,-30.0,-61.8182
2025-02-09,Onion,0.0,0.0,-30.0,-61.2903
2025-02-10,Onion,0.0,0.0,-30.0,-60.7477
2025-02-11,Onion,0.0,0.0,-30.0,-60.0
2025-02-12,Onion,0.0,0.0,-30.0,-60.0
2025-02-13,Onion,0.0,0.0,-30.0,-61.8182
2025-02-14,Onion,0.0,0.0,-30.0,-60.0
2025-02-15,Onion,0.0,0.0,-30.0,-60.0
2025-02-16,Onion,0.0,0.0,-30.0,-62.5
2025-02-17,Onion,0.0,0.0,-30.0,-58.0
2025-02-18,Onion,0.0,0.0,-30.0,-58.0
2025-02-19,Onion,0.0,0.0,-30.0,-61.8182
2025-02-20,Onion,0.0,0.0,-30.0,-62.6667
2025-02-21,Onion,-0.0,0.0,-19.2308,-63.4783
2025-02-22,Onion,0.0,0.0,-19.2308,-63.4783
2025-02-23,Onion,0.0,0.0,-19.2308,-63.4783
2025-02-24,Onion,0.0,0.0,-16.0,-63.4783
2025-02-25,Onion,0.0,0.0,-16.0,-63.4783
2025-02-26,Onion,0.0,0.0,-10.6383,-63.4783
2025-02-27,Onion,0.0,-0.0,-10.6383,-63.4783
2025-02-28,Onion,0.0,0.0,-6.6667,-63.4783
2025-03-01,Onion,0.0,0.0,0.0,-63.4783
2025-03-02,Onion,0.0,0.0,0.0,-63.4783
2025-03-03,Onion,0.0,0.0,-0.0,-63.4783
2025-03-04,Onion,0.0,0.0,0.0,-63.4783
2025-03-05,Onion,0.0,0.0,0.0,-60.625
2025-03-06,Onion,0.0,0.0,0.0,-57.2881
2025-03-07,Onion,0.0,0.0,0.0,-53.3333
2025-03-08,Onion,0.0,0.0,0.0,-53.3333
2025-03-09,Onion,0.0,0.0,0.0,-55.7895
2025-03-10,Onion,0.0,0.0,0.0,-55.7895
2025-03-11,Onion,-0.0,-0.0,-0.0,-55.7895
2025-03-12,Onion,0.0,0.0,0.0,-58.0
2025-03-13,Onion,0.0,0.0,0.0,-53.3333
2025-03-14,Onion,0.0,0.0,0.0,-50.5882
2025-03-15,Onion,0.0,0.0,0.0,-50.5882
2025-03-16,Onion,0.0,0.0,0.0,-47.5
2025-03-17,Onion,-4.7619,-4.7619,-4.7619,-46.6667
2025-03-18,Onion,0.0,-4.7619,-4.7619,-42.8571
2025-03-19,Onion,0.0,-4.7619,-4.7619,-38.4615
2025-03-20,Onion,5.0,0.0,0.0,-35.3846
2025-03-21,Onion,0.0,0.0,0.0,-32.2581
2025-03-22,Onion,0.0,0.0,-0.0,-35.3846
2025-03-23,Onion,0.0,0.0,0.0,-35.3846
2025-03-24,Onion,-11.9048,-7.5,-11.9048,-43.0769
2025-03-25,Onion,0.0,-7.5,-11.9048,-42.1875
2025-03-26,Onion,0.0,-7.5,-11.9048,-42.6357
2025-03-27,Onion,0.0,-11.9048,-11.9048,-43.0769
2025-03-28,Onion,0.0,-11.9048,-11.9048,-35.0877
2025-03-29,Onion,0.0,-11.9048,-11.9048,-35.0877
2025-03-30,Onion,0.0,-11.9048,-11.9048,-34.2731
2025-03-31,Onion,0.0,0.0,-11.9048,-34.2731
2025-04-01,Onion,0.0,0.0,-11.9048,-34.2731
2025-04-02,Onion,0.0,0.0,-11.9048,-34.2731
2025-04-03,Onion,0.0,0.0,-11.9048,-34.2731
2025-04-04,Onion,0.0,0.0,-11.9048,-21.2766
2025-04-05,Onion,0.0,0.0,-11.9048,-21.2766
2025-04-06,Onion,0.0,0.0,-11.9048,-21.2766
2025-04-07,Onion,0.0,0.0,-11.9048,-28.8462
2025-04-08,Onion,8.1081,8.1081,-4.7619,-29.8246
2025-04-09,Onion,0.0,8.1081,-4.7619,-33.3333
2025-04-10,Onion,-5.0,2.7027,-9.5238,-36.6667
2025-04-11,Onion,0.0,2.7027,-9.5238,-36.6667
2025-04-12,Onion,5.2632,8.1081,-4.7619,-33.3333
2025-04-13,Onion,5.0,13.5135,0.0,-30.0
2025-04-14,Onion,5.9524,20.2703,5.9524,-25.8333
2025-04-15,Onion,5.618,17.5,11.9048,-21.6667
2025-04-16,Onion,6.383,25.0,25.0,-16.6667
2025-04-17,Onion,4.0,36.8421,30.0,-13.3333
2025-04-18,Onion,0.0,36.8421,30.0,-13.3333
2025-04-19,Onion,0.0,30.0,23.8095,-13.3333
2025-04-20,Onion,0.0,23.8095,23.8095,-13.3333
2025-04-21,Onion,0.0,16.8539,23.8095,-16.129
2025-04-22,Onion,0.0,10.6383,23.8095,-16.129
2025-04-23,Onion,0.0,4.0,40.5405,-16.129
2025-04-24,Onion,0.0,0.0,40.5405,-16.129
2025-04-25,Onion,0.0,0.0,40.5405,-16.129
2025-04-26,Onion,0.0,0.0,40.5405,-16.129
2025-04-27,Onion,9.6154,9.6154,54.0541,-8.0645
2025-04-28,Onion,5.2632,15.3846,62.1622,-7.6923
2025-04-29,Onion,0.0,15.3846,62.1622,-7.6923
2025-04-30,Onion,-5.0,9.6154,54.0541,-12.3077
2025-05-01,Onion,0.0,9.6154,54.0541,-14.9254
2025-05-02,Onion,0.0,9.6154,54.0541,-14.9254
2025-05-03,Onion,0.0,9.6154,54.0541,-15.5555
2025-05-04,Onion,0.0,0.0,54.0541,-18.5714
2025-05-05,Onion,0.0,-5.0,54.0541,-18.5714
2025-05-06,Onion,0.0,-5.0,54.0541,-18.5714
2025-05-07,Onion,0.0,0.0,54.0541,-18.5714
2025-05-08,Onion,5.2632,5.2632,50.0,-14.2857
2025-05-09,Onion,-5.0,0.0,42.5,-18.5714
2025-05-10,Onion,-5.2632,-5.2632,42.1053,-22.8572
2025-05-11,Onion,0.0,-5.2632,42.1053,-22.8572
2025-05-12,Onion,0.0,-5.2632,35.0,-22.8572
2025-05-13,Onion,0.0,-5.2632,28.5714,-22.8571
2025-05-14,Onion,0.0,-5.2632,21.3483,-22.8571
2025-05-15,Onion,0.0,-10.0,14.8936,-22.8571
2025-05-16,Onion,0.0,-5.2632,8.0,-22.8571
2025-05-17,Onion,0.0,0.0,3.8462,-22.8571
2025-05-18,Onion,0.0,0.0,3.8462,-23.9437
2025-05-19,Onion,0.0,0.0,3.8462,-25.0
2025-05-20,Onion,1.8519,1.8519,5.7692,-23.6111
2025-05-21,Onion,0.0,1.8519,5.7692,-23.6111
2025-05-22,Onion,0.0,1.8519,5.7692,-23.6111
2025-05-23,Onion,0.0,1.8519,5.7692,-23.6111
2025-05-24,Onion,0.0,1.8519,5.7692,-23.6111
2025-05-25,Onion,0.0,1.8519,5.7692,-23.6111
2025-05-26,Onion,0.0,1.8519,5.7692,-23.6111
2025-05-27,Onion,0.0,0.0,-3.5088,-23.6111
2025-05-28,Onion,0.0,0.0,-8.3333,-23.6111
2025-05-29,Onion,0.0,0.0,-8.3333,-23.6111
2025-05-30,Onion,0.0,0.0,-3.5088,-28.5714
2025-05-31,Onion,0.0,0.0,-3.5088,-28.5714
2025-06-01,Onion,0.0,0.0,-3.5088,-28.5714
2025-06-02,Onion,0.0,0.0,-3.5088,-31.25
2025-06-03,Onion,0.0,0.0,-3.5088,-31.25
2025-06-04,Onion,0.0,0.0,-3.5088,-31.25
2025-06-05,Onion,0.0,0.0,-3.5088,-31.25
2025-06-06,Onion,0.0,0.0,-3.5088,-31.25
2025-06-07,Onion,0.0,0.0,-8.3333,-32.9268
2025-06-08,Onion,0.0,0.0,-3.5088,-32.9268
2025-06-09,Onion,0.0,0.0,1.8519,-32.9268
2025-06-10,Onion,0.0,0.0,1.8519,-35.2941
2025-06-11,Onion,0.0,0.0,1.8519,-35.2941
2025-06-12,Onion,0.0,0.0,1.8519,-35.2941
2025-06-13,Onion,0.0,0.0,1.8519,-35.2941
2025-06-14,Onion,0.0,0.0,1.8519,-35.6725
2025-06-15,Onion,-0.0,-0.0,1.8519,-36.0465
2025-06-16,Onion,0.0,-0.0,1.8519,-36.4162
2025-06-17,Onion,0.0,-0.0,1.8519,-36.7816
2025-06-18,Onion,0.0,-0.0,1.8519,-36.7816
2025-06-19,Onion,0.0,-0.0,0.0,-36.7816
2025-06-20,Onion,0.0,-0.0,0.0,-36.7816
2025-06-21,Onion,0.0,-0.0,0.0,-36.7816
2025-06-22,Onion,0.0,0.0,0.0,-36.7816
2025-06-23,Onion,0.0,0.0,0.0,-36.7816
2025-06-24,Onion,0.0,0.0,0.0,-38.8889
2025-06-25,Onion,0.0,0.0,0.0,-40.2174
2025-06-26,Onion,0.0,0.0,0.0,-42.1053
2025-06-27,Onion,0.0,0.0,0.0,-42.1053
2025-06-28,Onion,0.0,0.0,0.0,-42.1053
2025-06-29,Onion,0.0,0.0,0.0,-42.1053
2025-06-30,Onion,0.0,0.0,0.0,-42.1053
2025-07-01,Onion,0.0,0.0,0.0,-42.1053
2025-07-02,Onion,3.6363,3.6364,3.6364,-41.2371
2025-07-03,Onion,0.0,3.6364,3.6364,-41.2371
2025-07-04,Onion,0.0,3.6364,3.6364,-41.2371
2025-07-05,Onion,0.0,3.6364,3.6363,-41.2371
2025-07-06,Onion,0.0,3.6364,3.6363,-45.7143
2025-07-07,Onion,0.0,3.6364,3.6363,-48.1818
2025-07-08,Onion,0.0,3.6363,3.6363,-48.1818
2025-07-09,Onion,5.2632,5.2632,9.0909,-45.4545
2025-07-10,Onion,0.0,5.2632,9.0909,-45.4545
2025-07-11,Onion,0.0,5.2632,9.0909,-46.4286
2025-07-12,Onion,0.0,5.2632,9.0909,-46.4286
2025-07-13,Onion,0.0,5.2632,9.0909,-46.4286
2025-07-14,Onion,0.0,5.2632,9.0909,-47.8261
2025-07-15,Onion,0.0,5.2632,9.0909,-47.8261
2025-07-16,Onion,0.0,0.0,9.0909,-47.8261
2025-07-17,Onion,0.0,0.0,9.0909,-47.8261
2025-07-18,Onion,0.0,0.0,9.0909,-47.8261
2025-07-19,Onion,0.0,0.0,9.0909,-47.6309
2025-07-20,Onion,0.0,0.0,9.0909,-47.4343
2025-07-21,Onion,-0.0,0.0,9.0909,-47.2362
2025-07-22,Onion,0.0,0.0,9.0909,-47.0366
2025-07-23,Onion,0.0,0.0,9.0909,-46.8354
2025-07-24,Onion,0.0,0.0,9.0909,-46.6328
2025-07-25,Onion,3.3333,3.3333,12.7273,-44.6429
2025-07-26,Onion,0.0,3.3333,12.7273,-44.6429
2025-07-27,Onion,0.0,3.3333,12.7273,-46.087
2025-07-28,Onion,0.0,3.3333,12.7273,-46.087
2025-07-29,Onion,0.0,3.3333,12.7273,-46.087
2025-07-30,Onion,0.0,3.3333,12.7273,-46.087
2025-07-31,Onion,0.0,3.3333,12.7273,-46.087
2025-08-01,Onion,0.0,0.0,8.7719,-46.087
2025-08-02,Onion,8.0645,8.0645,17.5439,-41.7391
2025-08-03,Onion,11.9403,20.9678,31.5789,-34.7826
2025-08-04,Onion,2.6667,24.1935,35.0877,-33.0435
2025-08-05,Onion,1.9481,26.6129,37.7193,-31.7391
2025-08-06,Onion,1.9108,29.0323,40.3509,-30.4348
2025-08-07,Onion,0.0,29.0323,40.3509,-30.4348
2025-08-08,Onion,0.0,29.0323,33.3333,-30.4348
2025-08-09,Onion,0.0,19.403,33.3333,-30.4348
2025-08-10,Onion,0.0,6.6667,33.3333,-30.4348
2025-08-11,Onion,0.0,3.8961,33.3333,-30.4348
2025-08-12,Onion,0.0,1.9108,33.3333,-30.4348
2025-08-13,Onion,0.0,0.0,33.3333,-30.4348
2025-08-14,Onion,0.0,0.0,33.3333,-30.4348
2025-08-15,Onion,0.0,0.0,33.3333,-30.4348
2025-08-16,Onion,0.0,0.0,33.3333,-30.4348
2025-08-17,Onion,0.0,0.0,33.3333,-30.4348
2025-08-18,Onion,0.0,0.0,33.3333,-30.4348
2025-08-19,Onion,0.0,0.0,33.3333,-30.4348
2025-08-20,Onion,0.0,0.0,33.3333,-30.4348
2025-08-21,Onion,0.0,0.0,33.3333,-30.4348
2025-08-22,Onion,0.0,0.0,33.3333,-30.4348
2025-08-23,Onion,0.0,0.0,33.3333,-30.4348
2025-08-24,Onion,0.0,0.0,29.0323,-30.4348
2025-08-25,Onion,0.0,0.0,29.0323,-30.4348
2025-08-26,Onion,0.0,0.0,29.0323,-30.4348
2025-08-27,Onion,0.0,0.0,29.0323,-30.4348
2025-08-28,Onion,0.0,0.0,29.0323,-30.4348
2025-08-29,Onion,0.0,0.0,29.0323,-30.4348
2025-08-30,Onion,0.0,0.0,29.0323,-30.4348
2025-08-31,Onion,0.0,0.0,29.0323,-30.4348
2025-09-01,Onion,0.0,0.0,19.403,-30.4348
2025-09-02,Onion,0.0,0.0,6.6667,-30.4348
2025-09-03,Onion,0.0,0.0,3.8961,-30.4348
2025-09-04,Onion,0.0,0.0,1.9108,-30.4348
2025-09-05,Onion,0.0,0.0,0.0,-30.4348
2025-09-06,Onion,0.0,0.0,0.0,-30.4348
2025-09-07,Onion,0.0,0.0,0.0,-30.4348
2025-09-08,Onion,0.0,0.0,0.0,-30.4348
2025-09-09,Onion,0.0,0.0,0.0,-30.4348
2025-09-10,Onion,-3.75,-3.75,-3.75,-33.0435
2025-09-11,Onion,-1.2987,-5.0,-5.0,-33.913
2025-09-12,Onion,-0.0,-5.0,-5.0,-33.913
2025-09-13,Onion,0.0,-5.0,-5.0,-33.913
2025-09-14,Onion,0.0,-5.0,-5.0,-33.913
2025-09-15,Onion,-1.3158,-6.25,-6.25,-33.9207
2025-09-16,Onion,0.0,-6.25,-6.25,-33.0357
2025-09-17,Onion,0.0,-2.5974,-6.25,-33.0357
2025-09-18,Onion,0.0,-1.3158,-6.25,-33.0357
2025-09-19,Onion,0.0,-1.3158,-6.25,-33.0357
2025-09-20,Onion,0.0,-1.3158,-6.25,-31.8182
2025-09-21,Onion,0.0,-1.3158,-6.25,-31.8182
2025-09-22,Onion,0.0,0.0,-6.25,-31.8182
2025-09-23,Onion,-0.0,-0.0,-6.25,-31.8182
2025-09-24,Onion,0.0,-0.0,-6.25,-31.8182
2025-09-25,Onion,0.0,0.0,-6.25,-31.8182
2025-09-26,Onion,0.0,0.0,-6.25,-31.8182
2025-09-27,Onion,0.0,0.0,-6.25,-31.8182
2025-09-28,Onion,0.0,0.0,-6.25,-31.8182
2025-09-29,Onion,-0.0,-0.0,-6.25,-31.8182
2025-09-30,Onion,0.0,0.0,-6.25,-31.8182
2025-10-01,Onion,0.0,0.0,-6.25,-31.8182
2025-10-02,Onion,0.0,-0.0,-6.25,-31.8182
2025-10-03,Onion,0.0,-0.0,-6.25,-31.8182
